ICL,ec_number,4.1.3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Km,akg,0.57,,"[nadph,co2],[varied,varied];Mg2+,5",[mM],7.3,21,25 mM MOPS,100 mM NaCl,,Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,cosubstrates were varied at several fixed levels,,,,,,,,,,,,,,,,
,Km,nadph,0.007,,"[akg,co2],[varied,varied];Mg2+,5",[mM],7.3,21,25 mM MOPS,100 mM NaCl,,Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,cosubstrates were varied at several fixed levels,,,,,,,,,,,,,,,,
,Km,co2,3.13,,"[akg,nadph],[varied,varied];Mg2+,5",[mM],7.3,21,25 mM MOPS,100 mM NaCl,,Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,cosubstrates were varied at several fixed levels,,,,,,,,,,,,,,,,
ATPS4r,ec_number,3.6.3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,Unique Ordered Mechanism,"[atp,4h(in),(rotation),4h(out),pi,adp]",,E. coli (Unspecified),,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,~23,,Crystallography,,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,3,,Crystallography,,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Km,adp,0.1,"[0.088,0.112]","pi,10;MgSO4,2.5",[mM],"[in,out],[5.5,8.5]",24-25,100 mM Tricine-Na,"[K+(in),K+(out)],[1,30]",,Linear fitting,RF103,E. coli strain RA1 w/ pRA100,Reconstitued into a liposome. The F1 unit of all F0F1 motors was assumed to be oriented toward the exterior of the liposomal membrane,,,,,,,,,,,,,,,,
,kcat,,16,"[15.4,16.6]","[adp,pi],[varied,10];MgSO4,2.5",[1/S],"[in,out],[5.5,8.5]",24-25,100 mM Tricine-Na,"[K+(in),K+(out)],[1,30]",,Linear fitting,RF103,E. coli strain RA1 w/ pRA100,Reconstitued into a liposome. The F1 unit of all F0F1 motors was assumed to be oriented toward the exterior of the liposomal membrane,,,,,,,,,,,,,,,,
,Km,pi,4.2,"[3.28,5.12]","adp,1;MgSO4,2.5",[mM],"[in,out],[5.5,8.5]",24-25,100 mM Tricine-Na,"[K+(in),K+(out)],[1,30]",,Linear fitting,RF103,E. coli strain RA1 w/ pRA100,Reconstitued into a liposome. The F1 unit of all F0F1 motors was assumed to be oriented toward the exterior of the liposomal membrane,,,,,,,,,,,,,,,,
,kcat,,20,"[18.8,21.2]","[adp,pi],[1,varied];MgSO4,2.5",[1/S],"[in,out],[5.5,8.5]",24-25,100 mM Tricine-Na,"[K+(in),K+(out)],[1,30]",,Linear fitting,RF103,E. coli strain RA1 w/ pRA100,Reconstitued into a liposome. The F1 unit of all F0F1 motors was assumed to be oriented toward the exterior of the liposomal membrane,,,,,,,,,,,,,,,,
,Km,atp,0.078,"[0.0726,0.0834]",,[mM],7.5,24-25,10 mM Hepes-NaOH,1 mM Kcl,,Linear fitting,RF103,E. coli strain RA1 w/ pRA100,Solubilized,,,,,,,,,,,,,,,,
,kcat,atp,285,"[280.6,289.4]",,[1/S],7.5,24-25,10 mM Hepes-NaOH,1 mM Kcl,,Linear fitting,RF103,E. coli strain RA1 w/ pRA100,Solubilized,,,,,,,,,,,,,,,,
PIt2rpp,ec_number,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Km,pi,0.0019,"[0.0018,0.0020]",";Mg2+, 1.8",[mM],6.6,37,triethanolamine-HCl buffer,"15 mM KCl,",,Nonlinear fitting to the Michaelis Menton Equation,RF106,E. coli K-12 strain AN2537 w/ pAN686,"Apparent Value. Also, temperature, salt concentration, and buffer type were found in the referenced protocol (PMID 125586)",,,,,,,,,,,,,,,,
,Km,pi,0.0019,,";Mg2+,7",[mM],7,37,triethanolamine-HCl buffer,"15 mM KCl,",,Nonlinear fitting to the Michaelis Menton Equation,RF106,E. coli K-12 strain AN2537 w/ pAN686,"Apparent Value. Also, temperature, salt concentration, and buffer type were found in the referenced protocol (PMID 125586)",,,,,,,,,,,,,,,,
,Vmax,pi,0.058,"[0.054,0.062]",";Mg2+,1.8",[µmol(pi)/min/mg(protein)],6.6,37,triethanolamine-HCl buffer,"15 mM KCl,",,Nonlinear fitting to the Michaelis Menton Equation,RF106,E. coli K-12 strain AN2537 w/ pAN686,"Apparent Value. Also, temperature, salt concentration, and buffer type were found in the referenced protocol (PMID 125586)",,,,,,,,,,,,,,,,
,Vmax,pi,0.039,,";Mg2+,7",[µmol(pi)/min/mg(protein)],7,37,triethanolamine-HCl buffer,"15 mM KCl,",,Nonlinear fitting to the Michaelis Menton Equation,RF106,E. coli K-12 strain AN2537 w/ pAN686,"Apparent Value. Also, temperature, salt concentration, and buffer type were found in the referenced protocol (PMID 125586)",,,,,,,,,,,,,,,,
ENO,ec_number,4.2.1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,2,,Crystallography,,E. coli strain BL21(DE3) w/ pET11a w/ Eno,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,2,,Crystallography,,E. coli strain BL21(DE3) w/ pET11a w/ Eno,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Km,2pg,0.1,,,[mM],8.1,30,50 mM Tris-HCl,0.1 M KCl,,Not Reported,RF107,E. coli strain B,,,,,,,,,,,,,,,,,
ACKr,ec_number,2.7.2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,random sequential,"[ac||atp,atp||ac,actp||adp,adp||actp]",,E. coli strain 1100 (thi-) [K-12],,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,2,,SDS-PAGE,,E. coli strain 1100 (thi-) [K-12],,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Km,ac,7,,"atp,varied;",[mM],7,30,50 mM TEA-Cl or 50 mM PIPES-KOH,3 mM MgCl2,,Lineweaver-Burk or Hanes-Woolf,RF108,E. coli strain 1100 (thi-) [K-12],Value is fitted for various concentrations of cosubstrate,,,,,,,,,,,,,,,,
,Km,atp,0.07,,"ac,varied;",[mM],7,30,50 mM TEA-Cl or 50 mM PIPES-KOH,3 mM MgCl2,,Lineweaver-Burk or Hanes-Woolf,RF108,E. coli strain 1100 (thi-) [K-12],Value is fitted for various concentrations of cosubstrate,,,,,,,,,,,,,,,,
,Km,actp,0.16,,"adp,varied;",[mM],7.4,30,25 mM TEA-Cl buffer,10 mM MgCl2,,Lineweaver-Burk or Hanes-Woolf,RF108,E. coli strain 1100 (thi-) [K-12],Value is fitted for various concentrations of cosubstrate,,,,,,,,,,,,,,,,
,Km,adp,0.5,,"actp,varied;",[mM],7.4,30,25 mM TEA-Cl buffer,10 mM MgCl2,,Lineweaver-Burk or Hanes-Woolf,RF108,E. coli strain 1100 (thi-) [K-12],Value is fitted for various concentrations of cosubstrate,,,,,,,,,,,,,,,,
FUM (Isozyme A),ec_number,4.2.1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,2,,SDS-PAGE,,E. coli strain JRG1905,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,kcat,mal,3100,,,[1/S],7.5,25,100 mM phosphate buffer,,,Not Reported,RF109,E. coli strain JRG1905,,,,,,,,,,,,,,,,,
,Km,mal,0.7,,,[mM],7.5,25,100 mM phosphate buffer,,,Not Reported,RF109,E. coli strain JRG1905,,,,,,,,,,,,,,,,,
,Km,fum,0.6,,,[mM],7.5,25,100 mM phosphate buffer,,,Not Reported,RF109,E. coli strain JRG1905,,,,,,,,,,,,,,,,,
FUM (Isozyme C),ec_number,4.2.1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,4,,,,E. coli (Unspecified),,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,2,,,,E. coli (Unspecified),,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Km,mal,0.3,,,[mM],7.5,25,20 mM Tris acetate,,,Lineweaver-Burk,RF111,E. coli strain JM105 w/ pEFC001,,,,,,,,,,,,,,,,,
,Km,fum,0.1,,,[mM],7.5,25,20 mM Tris acetate,,,Lineweaver-Burk,RF111,E. coli strain JM105 w/ pEFC001,,,,,,,,,,,,,,,,,
Oxoglutarate Dehydrogenase (E1o),ec_number,1.2.4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,2,,Crystallography,,E. coli strain DH5α w/ pET11c,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,2,,Crystallography,,E. coli strain DH5α w/ pET11c,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Km,akg,0.7,,,[mM],7.4,37,K-phosphate buffer,1 mM MgCl2,,Not Reported,RF112,E. coli (Unspecified strain),,,,,,,,,,,,,,,,,
Dihydrolipoyl Succinyltransferase (E2o),ec_number,2.3.1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,24,,Crystallography,,E. colistrain BL21 (DE3) w/ pGS490,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,24,,Crystallography,,E. colistrain BL21 (DE3) w/ pGS490,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Km,succoa,0.0.093,,,[mM],7,25,K-phosphate buffer,4.7 mM MgSO4,,Not Reported,RF113,E. coli (Crookes strain ATCC 8739),Whole complex,,,,,,,,,,,,,,,,
Dihydrolipoyl Dehydrogenase (E3),ec_number,1.8.1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,Bi Bi Ping Pong,"[dihydrolipamide,lipoamide,nad,nadh]",,Rat Liver Mitochondria,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,2,,Crystallography,,Pseudomonas fluorescens,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,2,,Crystallography,,Pseudomonas fluorescens,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Km,dihydrolipoamide,0.016,,"nad,4.2;",[mM],5.78,25,100 mM Na+/K+ phosphate buffer,,,Non-linear curve fitting to the Michaelis-Menton equation,RF114,"E. coli (Unspecified strain, but cited methods use strain B)","Km(app) = 0.012 mM, but it was ""...[corrected] for nad+ concentration"" which was approximately 4x Km. The correction method was unspecified.",,,,,,,,,,,,,,,,
,Km,nad,0.95,,"dihydrolipoamide (?),0.1;",[mM],6.05,25,100 mM Na+/K+ phosphate buffer,,,Non-linear curve fitting to the Michaelis-Menton equation,RF114,"E. coli (Unspecified strain, but cited methods use strain B)",,,,,,,,,,,,,,,,,
,kcat,,86,,"[nad,dihydrolipoamide],[varied,0.1];",[1/S],6.05,25,100 mM Na+/K+ phosphate buffer,,,Non-linear curve fitting to the Michaelis-Menton equation,RF114,"E. coli (Unspecified strain, but cited methods use strain B)",,,,,,,,,,,,,,,,,
Pyruvate Dehydrogenase (E1p),ec_number,1.2.4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,2,,Crystallography,,E. coli (Unspecified),,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,2,,,,E. coli (Unspecified),,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,kcat,,37.9,"[36.9,38.9]","[pyr,thiamin diphosphate],[2,0.2];[nad+,CoA],[2.5,0.1–0.2]",[1/S],8,30,100 mM Tris-HCl,1 mM MgCl2,,SigmaPlot (Unspecified),RF116,E. coli strain JRG 3456 w/ pGS878 plasmid containingaceE gene encoding the E1ec,,,,,,,,,,,,,,,,,
,Km,pyr,0.2609,"[0.2416,280.2]","thiamin diphosphate,0.2;[nad+,CoA],[2.5,0.1–0.2]",[mM],8,30,100 mM Tris-HCl,1 mM MgCl2,,SigmaPlot (Unspecified),RF116,E. coli strain JRG 3456 w/ pGS878 plasmid containingaceE gene encoding the E1ec,,,,,,,,,,,,,,,,,
,Km,thiamin diphosphate,0.00462,"[0.00446,0.00478]","pyr,2;[nad+,CoA],[2.5,0.1–0.2]",[mM],8,30,100 mM Tris-HCl,1 mM MgCl2,,SigmaPlot (Unspecified),RF116,E. coli strain JRG 3456 w/ pGS878 plasmid containingaceE gene encoding the E1ec,,,,,,,,,,,,,,,,,
,Kd,thiamin diphosphate,0.00136,"[0.00125,0.00147]",,[mM],8,30,100 mM Tris-HCl,1 mM MgCl2,,SigmaPlot (Unspecified),RF116,E. coli strain JRG 3456 w/ pGS878 plasmid containingaceE gene encoding the E1ec,,,,,,,,,,,,,,,,,
Dihydrolipoyl Transacetylase (E2p),ec_number,2.3.1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,24,,NMR,,E. coli strain BL21 DE3 w/ pET11c,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,24,,NMR,,E. coli strain BL21 DE3 w/ pET11c,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
Dihydrolipoyl Dehydrogenase (E3)',ec_number,1.8.1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,Bi Bi Ping Pong,"[dihydrolipamide,lipoamide,nad,nadh]",,Rat Liver Mitochondria,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,2,,Crystallography,,Pseudomonas fluorescens,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,2,,Crystallography,,Pseudomonas fluorescens,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Km,dihydrolipoamide,0.016,,"nad,4.2;",[mM],5.78,25,100 mM Na+/K+ phosphate buffer,,,Non-linear curve fitting to the Michaelis-Menton equation,RF114,"E. coli (Unspecified strain, but cited methods use strain B)","Km(app) = 0.012 mM, but it was ""...[corrected] for nad+ concentration"" which was approximately 4x Km. The correction method was unspecified.",,,,,,,,,,,,,,,,
,Km,nad,0.95,,"dihydrolipoamide (?),0.1;",[mM],6.05,25,100 mM Na+/K+ phosphate buffer,,,Non-linear curve fitting to the Michaelis-Menton equation,RF114,"E. coli (Unspecified strain, but cited methods use strain B)",,,,,,,,,,,,,,,,,
,kcat,,86,,"[nad,dihydrolipoamide],[varied,0.1];",[1/S],6.05,25,100 mM Na+/K+ phosphate buffer,,,Non-linear curve fitting to the Michaelis-Menton equation,RF114,"E. coli (Unspecified strain, but cited methods use strain B)",,,,,,,,,,,,,,,,,
GLNS,ec_number,6.3.1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,Ordered Ter Ter,"[atp,glu-L,nh4,pi,gln,adp]",,E. coli (Unspecified strain),,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,12,,Crystallography,,E. coli strain W,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Km,atp,0.15,"[0.143,0.157]","glu-L,24.75;[NH4Cl,MgCl2],[50,25]",[mM],7.5,25,100 mM Hepes,100 mM KCl,,HYPERO (Unspecified),RF45,E. coli YMClO/pgln6,Low adenylylation (average adenylylation state of 1.4 ± 0.1); Km found holding the cosubstrate fixed at 5-10 times the cosubstrate Km value (assumming x7.5),,,,,,,,,,,,,,,,
,Km,glu-L,3.3,"[2.7,3.9]","atp,1.125;[NH4Cl,MgCl2],[50,25]",[mM],7.5,25,100 mM Hepes,100 mM KCl,,HYPERO (Unspecified),RF45,E. coli YMClO/pgln6,Low adenylylation (average adenylylation state of 1.4 ± 0.1); Km found holding the cosubstrate fixed at 5-10 times the cosubstrate Km value (assumming x7.5),,,,,,,,,,,,,,,,
,kcat,"[atp,glu-L]",33,"[30,36]",,[1/S],7.5,25,100 mM Hepes,100 mM KCl,,HYPERO (Unspecified),RF45,E. coli YMClO/pgln6,Low adenylylation (average adenylylation state of 1.4 ± 0.1); calculated by using the unadenylylated subunit concentration,,,,,,,,,,,,,,,,
,Km,atp,0.0015,"[0.0012,0.0018]","glu-L,0.525;[NH4Cl,MnCl2],[50,8]",[mM],6.5,25,100 mM Pipes,100 mM KCl,,HYPERO (Unspecified),RF45,E. coli YMClO/pgln6,Low adenylylation (average adenylylation state of 1.4 ± 0.1); Km found holding the cosubstrate fixed at 5-10 times the cosubstrate Km value (assumming x7.5),,,,,,,,,,,,,,,,
,Km,glu-L,0.07,"[0.065,0.075]","atp,0.01125;[NH4Cl,MnCl2],[50,8]",[mM],6.5,25,100 mM Pipes,100 mM KCl,,HYPERO (Unspecified),RF45,E. coli YMClO/pgln6,Low adenylylation (average adenylylation state of 1.4 ± 0.1); Km found holding the cosubstrate fixed at 5-10 times the cosubstrate Km value (assumming x7.5),,,,,,,,,,,,,,,,
,kcat,"[atp,glu-L]",2,"[1.8,2.2]",,[1/S],6.5,25,100 mM Pipes,100 mM KCl,,HYPERO (Unspecified),RF45,E. coli YMClO/pgln6,Low adenylylation (average adenylylation state of 1.4 ± 0.1); calculated by using the unadenylylated subunit concentration,,,,,,,,,,,,,,,,
,Km,atp,0.055,"[0.052,0.058]","glu-L,25.5;[NH4Cl,MnCl2],[50,8]",[mM],6.5,25,100 mM Pipes,100 mM KCl,,HYPERO (Unspecified),RF45,E. coli YMClO/pgln6,High adenylylation (average adenylylation state of 12.1 ± 0.2); Km found holding the cosubstrate fixed at 5-10 times the cosubstrate Km value (assumming x7.5),,,,,,,,,,,,,,,,
,Km,glu-L,3.4,"[3.38,3.42]","atp,0.4125;[NH4Cl,MnCl2],[50,8]",[mM],6.5,25,100 mM Pipes,100 mM KCl,,HYPERO (Unspecified),RF45,E. coli YMClO/pgln6,High adenylylation (average adenylylation state of 12.1 ± 0.2); Km found holding the cosubstrate fixed at 5-10 times the cosubstrate Km value (assumming x7.5),,,,,,,,,,,,,,,,
,kcat,"[atp,glu-L]",5,"[4,6]",,[1/S],6.5,25,100 mM Pipes,100 mM KCl,,HYPERO (Unspecified),RF45,E. coli YMClO/pgln6,High adenylylation (average adenylylation state of 12.1 ± 0.2),,,,,,,,,,,,,,,,
,Km,atp,0.657,"[0.654,0.710]","glu-L,49.5;[NH4Cl,MgCl2],[50,25]",[mM],7.5,25,100 mM Hepes,100 mM KCl,,HYPERO (Unspecified),RF45,E. coli YMClO/pgln6,High adenylylation (average adenylylation state of 12.1 ± 0.2); Km found holding the cosubstrate fixed at 5-10 times the cosubstrate Km value (assumming x7.5),,,,,,,,,,,,,,,,
,Km,glu-L,6.6,"[5.6,7.6]","atp,4.9275;[NH4Cl,MgCl2],[50,25]",[mM],7.5,25,100 mM Hepes,100 mM KCl,,HYPERO (Unspecified),RF45,E. coli YMClO/pgln6,High adenylylation (average adenylylation state of 12.1 ± 0.2); Km found holding the cosubstrate fixed at 5-10 times the cosubstrate Km value (assumming x7.5),,,,,,,,,,,,,,,,
,kcat,"[atp,glu-L]",0.9,"[0.6,1.2]",,[1/S],7.5,25,100 mM Hepes,100 mM KCl,,HYPERO (Unspecified),RF45,E. coli YMClO/pgln6,High adenylylation (average adenylylation state of 12.1 ± 0.2),,,,,,,,,,,,,,,,
,Km,atp,0.6,"[0.5,0.7]","[glu-L,nh4],[0.375,0.75];MnCl2,8",[mM],6.5,25,50 mM PIPES,100 mM KCl,,KINETASYST (Unspecified),RF44,E. coli YMC21E/pgln35,No adenylation; Km found holding the cosubstrates fixed at 5-10 times the cosubstrates' Km values (assumming x7.5),,,,,,,,,,,,,,,,
,Km,glu-L,0.05,"[0.04,0.06]","[atp,nh4],[4.5,0.75];MnCl2,8",[mM],6.5,25,50 mM PIPES,100 mM KCl,,KINETASYST (Unspecified),RF44,E. coli YMC21E/pgln35,No adenylation; Km found holding the cosubstrates fixed at 5-10 times the cosubstrates' Km values (assumming x7.5),,,,,,,,,,,,,,,,
,Km,nh4,0.1,[0.08.0.12],"[atp,glu-L],[4.5,0.375];MnCl2,8",[mM],6.5,25,50 mM PIPES,100 mM KCl,,KINETASYST (Unspecified),RF44,E. coli YMC21E/pgln35,No adenylation; Km found holding the cosubstrates fixed at 5-10 times the cosubstrates' Km values (assumming x7.5),,,,,,,,,,,,,,,,
,kcat,"[atp,glu-L,nh4]",2,"[1.8,2.2]",,[1/S],6.5,25,50 mM PIPES,100 mM KCl,,KINETASYST (Unspecified),RF44,E. coli YMC21E/pgln35,No adenylation; Km found holding the cosubstrates fixed at 5-10 times the cosubstrates' Km values (assumming x7.5),,,,,,,,,,,,,,,,
,Km,atp,400,"[360,440]","[glu-L,nh4],[41.25,0.75];MgCl2,25",[mM],7.5,25,50 mM PIPES,100 mM KCl,,KINETASYST (Unspecified),RF44,E. coli YMC21E/pgln35,No adenylation; Km found holding the cosubstrates fixed at 5-10 times the cosubstrates' Km values (assumming x7.5),,,,,,,,,,,,,,,,
